,description,num_genre
2846,world war ii british forces launch attack designed take massive nazi cannons guard critical sea channel,0
2847,seth rogen james franco star provocative comedy two journalists recruited cia arrange interview kim jong un,0
2848,twisted yet ingenious killer torments veteran secret service agent haunted failure years ago save president john f kennedy,0
2849,three broke friends pose underworld gang extortion plan takes life phony company becomes famous,0
2850,true love put test another woman comes pair star crossed young lovers thriller,0
2851,television journalist makes risky career move accepting job offer controversial istanbul television station,0
2852,special forces operative traveling london paris girlfriend takes action armed ruthless mercenaries seize control train,0
2853,based true story action film follows incident stunned nation early mumbai india notorious gangster maya holds veteran cop khan force policemen six hour bloody gunfight,0
2854,ex cia agent emerges retirement protect important witness soon discovers old friends make dangerous enemies,0
2855,escaping poverty become witcher vesemir slays monsters coin glory new menace rises must face demons past,0
2856,lost love life pharmaceutical company greed daughter without mother without justice,0
2857,american tourist goes run greece tragic accident plunges political conspiracy makes target assassination,0
2858,world humans fearsome monsters live uneasy balance young hunter aiden fights save village destruction dragon,0
2859,reuniting middle aged men three kung fu prodigies must set differences aside dust skills avenge beloved mentor,0
2860,could sad journey turns joyful rahul falls love woman en route submerging grandfather ashes,0
2861,deftly animated take legendary old english epic tells timeless tale scandinavian hero known slaying dragons,0
2862,fourth film action franchise finds boyka taking brutal gangsters protect widow man unintentionally killed ring,0
2863,scientists conduct research sharks search alzheimer cure dangerous shortcut leads huge sharks near human intelligence,0
2864,troubled thief extracts secrets people dreams takes one last job leading dangerous mission plant idea target subconscious,0
2865,witnessing murder perpetually stoned process server good natured dealer go run drug lord kill,0
2866,retired engineer agrees help nasa prevent russian satellite falling earth hill pals man mission,0
2867,musical satire marionette police force takes challenging role keeping peace troubled planet,0
2868,private eye joe hallenbeck forced team disgraced quarterback uncover conspiracy politician football team owner,0
2869,search destroy mission leads betrayal elite black ops squad seeks revenge must remain deep undercover even score,0
2870,genius engineer crew amateur thieves plot scheme seize legendary lost treasure hidden fortress beneath bank spain,0
2871,protector kenshin fearsome assassin known battosai meets gentle tomoe yukishiro story begins change,0
2872,legendary secret agent turned mercenary comes hiding save son never met learning dad may toughest mission yet,0
2873,brother dies car crash disgraced mma fighter takes family nightclub soon learns sibling death accident,0
2874,two cops form task force take two mobsters sinister politician enters picture dubious loyalties motives come light,0
2875,accompanied german bounty hunter freed slave named django travels across america free wife sadistic plantation owner,0
2876,group terrorists hijacks overnight transatlantic flight mysteriously ill woman must unleash monstrous secret protect young son,0
2877,year disgraced retired general called back combat help prevent interstellar war hostile alien fleet,0
2878,bella swan moves father starts school meets edward mysterious classmate reveals year old vampire,0
2879,assassin veers mission rescue child triggers war powerful crime syndicate reunites gun wielding sisterhood,0
2880,weed fiend going nowhere thinks cia tries eliminate long dormant superspy training comes roaring back,0
2881,world humans superheroes coexist lone wolf cop teams bright detective dismantle dark plot extract superpowers,0
2882,undercover police detective partners ex convict take drug kingpin amid grime crime walled detroit housing project,0
2883,masked vigilante killing spree throws city chaos renegade detective rookie partner ones stop,0
2884,earth remaining inhabitants confined single train circling globe revolution brews among class divided cars,0
2885,former mercenary lured back dangerous business finding missing children daughter mixed martial arts champ kidnapped,0
2886,terrorists hijack air force one president family board commander chief takes matters well trained hands,0
